instance_seed,method,distance,valid,vehicles_used,latency_ms,improvement_pct_vs_nearest_neighbor
42200000048,initial_policy,5.815694146866404,True,2,51.24950000026729,-1.7827180787235177
42200000048,gnn_reinforce,5.369879583287711,True,3,44.928699993761256,6.019655446123693
42200000048,gnn_reinforce_2opt,5.369879583287711,True,3,45.117899993783794,6.019655446123693
42200000049,nearest_neighbor,5.256793376005624,True,3,0.35939998633693904,0.0
42200000049,nearest_neighbor_2opt,5.204388733037024,True,3,0.5490999901667237,0.9968937186650456
42200000049,initial_policy,5.030778661415328,True,4,43.59699999622535,4.299478758703538
42200000049,gnn_reinforce,5.0793685997424465,True,4,42.98550001112744,3.3751521806625355
42200000049,gnn_reinforce_2opt,4.749375443320203,True,4,43.188800002099015,9.65261322618281
42200000050,nearest_neighbor,5.941431672771422,True,3,0.3476999991107732,0.0
42200000050,nearest_neighbor_2opt,5.794936691996416,True,3,0.53039999329485,2.4656511905433236
42200000050,initial_policy,5.941431672771422,True,3,42.10409999359399,0.0
42200000050,gnn_reinforce,5.417943281975159,True,3,43.960000009974465,8.810812269293985
42200000050,gnn_reinforce_2opt,5.307113748466709,True,3,44.15710001194384,10.676179736471346
42200000051,nearest_neighbor,5.819832785005568,True,3,0.38949999725446105,0.0
42200000051,nearest_neighbor_2opt,5.670514841364747,True,3,0.5865999992238358,2.5656741208360776
42200000051,initial_policy,5.819832785005568,True,3,42.796000008820556,0.0
42200000051,gnn_reinforce,5.157287178382305,True,3,42.5359000073513,11.3842722136325
42200000051,gnn_reinforce_2opt,5.120348478307583,True,3,42.735300012282096,12.018976017664329
42200000052,nearest_neighbor,5.954662635343071,True,3,0.35519999801181257,0.0
42200000052,nearest_neighbor_2opt,5.596749508721748,True,3,0.5445999995572492,6.0106365135949025
42200000052,initial_policy,5.954662635343071,True,3,44.3537999963155,0.0
42200000052,gnn_reinforce,5.529388249614326,True,4,42.364399996586144,7.1418720383013605
42200000052,gnn_reinforce_2opt,5.529388249614326,True,4,42.56689999601804,7.1418720383013605
42200000053,nearest_neighbor,4.917508141757326,True,4,0.382099999114871,0.0
42200000053,nearest_neighbor_2opt,4.744702888033854,True,4,0.5778000049758703,3.5140817003653813
42200000053,initial_policy,4.946793282662008,True,4,43.30810000828933,-0.595528061377383
42200000053,gnn_reinforce,6.072428469588231,True,6,42.90230000333395,-23.485885422818676
42200000053,gnn_reinforce_2opt,5.919671907900413,True,6,43.14320000412408,-20.37950395309265
42200000054,nearest_neighbor,5.769578185111395,True,3,0.3654000029200688,0.0
42200000054,nearest_neighbor_2opt,5.333917357306946,True,3,0.6174000154715031,7.550999636831111
42200000054,initial_policy,5.779097706688473,True,4,45.54669999924954,-0.16499510486995292
42200000054,gnn_reinforce,4.546594559597748,True,3,44.54890001215972,21.197106378930783
42200000054,gnn_reinforce_2opt,4.4753719341076375,True,3,44.75890001049265,22.431557550316302
42200000055,nearest_neighbor,6.767963380387757,True,3,0.35820000630337745,0.0
42200000055,nearest_neighbor_2opt,6.176189708668163,True,3,0.5804999964311719,8.74374813307115
42200000055,initial_policy,5.963807584088347,True,3,44.7991999972146,11.881798867731725
42200000055,gnn_reinforce,6.100223518689432,True,3,42.81839999021031,9.866186091273864
42200000055,gnn_reinforce_2opt,5.639731894670297,True,3,43.030199987697415,16.670177161224828
42200000056,nearest_neighbor,4.127376628825888,True,2,0.374700000975281,0.0
42200000056,nearest_neighbor_2opt,4.127376628825888,True,2,0.545499991858378,0.0
42200000056,initial_policy,4.127376628825888,True,2,43.28749999694992,0.0
42200000056,gnn_reinforce,4.498386215032998,True,2,43.74880000250414,-8.98899275670537
42200000056,gnn_reinforce_2opt,3.9984902730384007,True,2,43.99490001378581,3.1227185541376614
42200000057,nearest_neighbor,6.044040578482452,True,3,0.36979999276809394,0.0
42200000057,nearest_neighbor_2opt,5.927756980523171,True,3,0.5673999839928001,1.9239380750232822
42200000057,initial_policy,6.088647557240865,True,4,42.526399993221276,-0.7380324168772028
42200000057,gnn_reinforce,6.224388634973183,True,4,44.415500000468455,-2.983898836364411
42200000057,gnn_reinforce_2opt,6.066545046001387,True,4,44.645999994827434,-0.37234143660540514
42200000058,nearest_neighbor,5.759857223142633,True,3,0.37199999496806413,0.0
42200000058,nearest_neighbor_2opt,5.759857223142633,True,3,0.5513999931281433,0.0
42200000058,initial_policy,5.759857223142633,True,3,43.85519999777898,0.0
42200000058,gnn_reinforce,5.464359012627786,True,3,43.21150000032503,5.130304434067553
42200000058,gnn_reinforce_2opt,5.239638560583299,True,3,43.42020000331104,9.031797879800521
42200000059,nearest_neighbor,5.040652762872614,True,3,0.3696000057971105,0.0
42200000059,nearest_neighbor_2opt,4.932538481905585,True,3,0.5727000097976997,2.1448468294296004
42200000059,initial_policy,4.585034131550555,True,3,44.07040000660345,9.038881524987387
42200000059,gnn_reinforce,3.9438683286113783,True,4,44.2890999984229,21.75877779837764
42200000059,gnn_reinforce_2opt,3.5490101059869725,True,4,44.5216999942204,29.592251778826558
42200000060,nearest_neighbor,5.1789254664135,True,3,0.3556000010576099,0.0
42200000060,nearest_neighbor_2opt,4.991118115237443,True,3,0.5566999898292124,3.6263767917501504
42200000060,initial_policy,5.1789254664135,True,3,45.178599990322255,0.0
42200000060,gnn_reinforce,4.397137811523935,True,4,44.20040000695735,15.095557176090573
42200000060,gnn_reinforce_2opt,4.267291659198494,True,4,44.4133000128204,17.602759744799513
42200000061,nearest_neighbor,5.595425694089771,True,3,0.3580999909900129,0.0
42200000061,nearest_neighbor_2opt,5.570826237312216,True,3,0.5514999938895926,0.43963512559085804
42200000061,initial_policy,4.770229103555324,True,3,43.74680000182707,14.747699918633
42200000061,gnn_reinforce,4.408146530501199,True,4,44.08379999222234,21.218745963200774
42200000061,gnn_reinforce_2opt,4.165456936149922,True,4,44.29889998573344,25.556031589343938
42200000062,nearest_neighbor,5.8311370257066395,True,4,0.3988999960711226,0.0
42200000062,nearest_neighbor_2opt,5.5755226751556535,True,4,0.6012000085320324,4.383610767918967
42200000062,initial_policy,6.395281709737193,True,4,43.6139999947045,-9.674694344233636
42200000062,gnn_reinforce,5.2294003615209546,True,4,43.61140000401065,10.319371016886096
42200000062,gnn_reinforce_2opt,5.191988938820071,True,4,43.81909999938216,10.960951253055388
42200000063,nearest_neighbor,6.891058506968658,True,4,0.3693000035127625,0.0
42200000063,nearest_neighbor_2opt,6.711147631627969,True,4,0.5572999943979084,2.6107872275174047
42200000063,initial_policy,7.024740864953321,True,5,43.47950000374112,-1.9399393844860686
42200000063,gnn_reinforce,5.984828082104868,True,4,43.50130000966601,13.150816002321774
42200000063,gnn_reinforce_2opt,5.910344158162521,True,4,43.71300000639167,14.23169383650392
42200000064,nearest_neighbor,6.151707285511271,True,3,0.36020000698044896,0.0
42200000064,nearest_neighbor_2opt,5.849649195212711,True,3,0.5606000049738213,4.910150569257056
42200000064,initial_policy,6.151707285511271,True,3,42.950199989718385,0.0
